# NT-Forensik — Schwachstellenbereiche core
# Quelle: Wordfence Intelligence, Defiant Inc. Siehe ../QUELLEN.md
# slug	von	von_inkl	bis	bis_inkl	behoben	cve	cvss	kev	quelle
wordpress	3.8	1	3.8.23	1	3.7.24	CVE-2017-17094	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/0b4ec57a-c52a-40c1-897a-db67efbd7177?source=api-prod
wordpress	3.8	1	3.8.24	1	3.7.25	CVE-2016-9263	4.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/72b14197-560a-4dc2-9c23-a250f51dc51e?source=api-prod
wordpress	3.8	1	3.8.24	1	3.7.25	CVE-2018-5776	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/01ebc1b1-2dd3-4e91-93b2-fc8e5e93e925?source=api-prod
wordpress	3.8	1	3.8.25	1	3.7.26	CVE-2018-10100	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/fd23b9cd-3492-4f6f-b90d-5215e175c1e3?source=api-prod
wordpress	3.8	1	3.8.25	1	3.7.26	CVE-2018-10101	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/70352973-5fa7-40b0-9e07-eab2e96520b7?source=api-prod
wordpress	3.8	1	3.8.25	1	3.7.26	CVE-2018-10102	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/d3039831-6a29-48de-bdf3-66cac7655719?source=api-prod
wordpress	3.8	1	3.8.26	1	3.7.27	CVE-2018-12895	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c38a5e59-3233-4b37-bd6f-baf5dc9f9a01?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2018-1000773	7.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/1f846ffa-0dfa-4549-845a-7884a390462a?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2018-20147	7.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/7d61b06b-6709-4f60-8324-53775dbb3c04?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2018-20148	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/29778d95-4859-4383-91c7-15e7907b825c?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2018-20149	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/4df635b8-4c56-4b24-8446-8e39e6fe7441?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2018-20150	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/ecdcad88-c926-490f-8e83-09d92ba080f8?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2018-20151	7.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/caa66246-7ffa-4944-ae3a-9c872300b7d4?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2018-20152	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/c399687c-bb00-4b72-a17f-e3bf04918259?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2018-20153	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/88a3b4ad-7b8c-40ae-b81f-ccb979b49a47?source=api-prod
wordpress	3.8	1	3.8.27	1	3.7.28	CVE-2019-8942	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/506d1518-658f-4deb-9c30-d0bce5ef9df4?source=api-prod
wordpress	3.8	1	3.8.28	1	3.7.29	CVE-2019-9787	9.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/a50531df-e876-463c-a06b-16b2f30aeefe?source=api-prod
wordpress	3.8	1	3.8.29	1	3.7.30	CVE-2019-16217	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/2be089a0-d4d5-4d64-8fb7-8c42286ebbcd?source=api-prod
wordpress	3.8	1	3.8.29	1	3.7.30	CVE-2019-16218	7.2		https://www.wordfence.com/threat-intel/vulnerabilities/id/bfcbf652-6cb4-4f3e-9032-ad262e8c8480?source=api-prod
wordpress	3.8	1	3.8.29	1	3.7.30	CVE-2019-16219	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/c510063e-1c64-40fa-842a-e7efd3dc550a?source=api-prod
wordpress	3.8	1	3.8.29	1	3.7.30	CVE-2019-16220	4.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/4b6f9700-eb29-4391-845c-58e1a2327b0b?source=api-prod
wordpress	3.8	1	3.8.29	1	3.7.30	CVE-2019-16221	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/3802cbf7-6725-4f93-a178-2af02bb022a1?source=api-prod
wordpress	3.8	1	3.8.29	1	3.7.30	CVE-2019-16222	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/42dd1eeb-10b4-48f1-b392-dfa3a9d4b9c4?source=api-prod
wordpress	3.8	1	3.8.29	1	3.7.30	CVE-2019-16223	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/63590140-9723-4e91-884c-f2b11b67eb8d?source=api-prod
wordpress	3.8	1	3.8.3	1	3.7.4	CVE-2014-5203	7.2		https://www.wordfence.com/threat-intel/vulnerabilities/id/99e0a243-3e0e-4e2b-82fd-95c3cfde8a1b?source=api-prod
wordpress	3.8	1	3.8.3	1	3.7.4	CVE-2014-5204	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/3bdb73f9-d091-4de7-975c-10090ee1f749?source=api-prod
wordpress	3.8	1	3.8.3	1	3.7.4	CVE-2014-5205	6.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/ad943111-24c1-4ff9-b34a-aa4e1ee8ee75?source=api-prod
wordpress	3.8	1	3.8.3	1	3.7.4	CVE-2014-5240	3.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/855f5cca-b0cc-4a1b-be33-d11776ad7c08?source=api-prod
wordpress	3.8	1	3.8.3	1	3.7.4	CVE-2014-5265	2.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/4b389604-a999-45a1-a32f-7f8c951cb94c?source=api-prod
wordpress	3.8	1	3.8.3	1	3.7.4	CVE-2014-5266	6.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/b0382227-48eb-4a97-8f3c-5c8fc4bcc0b6?source=api-prod
wordpress	3.8	1	3.8.3	1	3.7.4	CVE-2014-9033	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/b7cc5b51-5fb4-470b-8d2d-581eceadde7b?source=api-prod
wordpress	3.8	1	3.8.30	1	3.7.31	CVE-2019-17669	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/c95505e3-6851-476e-af40-bb841eb01be7?source=api-prod
wordpress	3.8	1	3.8.30	1	3.7.31	CVE-2019-17670	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/d6a51962-fe99-4911-85c9-a75bd18e74c2?source=api-prod
wordpress	3.8	1	3.8.30	1	3.7.31	CVE-2019-17671	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/6cc6d71c-fb19-4142-a8be-4175afc1713c?source=api-prod
wordpress	3.8	1	3.8.30	1	3.7.31	CVE-2019-17672	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/eaea07ad-e6f1-4f23-a508-94203967af7f?source=api-prod
wordpress	3.8	1	3.8.30	1	3.7.31	CVE-2019-17673	7.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/2144ba9f-cb0a-4b54-a23f-3ecb2548a490?source=api-prod
wordpress	3.8	1	3.8.30	1	3.7.31	CVE-2019-17674	5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/6af83daa-ad8c-43ba-b77e-ad085889277c?source=api-prod
wordpress	3.8	1	3.8.30	1	3.7.31	CVE-2019-17675	5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/04e0b17e-efab-4b08-8c8a-93e3e4baffaa?source=api-prod
wordpress	3.8	1	3.8.31	1	3.7.32	CVE-2019-16780	5.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/78b98f21-ac0c-496b-8cb9-8d2f3bd751b1?source=api-prod
wordpress	3.8	1	3.8.31	1	3.7.32	CVE-2019-16781	5.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/149eb7ef-be96-442e-925e-01d8d76e3a1a?source=api-prod
wordpress	3.8	1	3.8.31	1	3.7.32	CVE-2019-20041	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/1bc0aa64-57a6-44ef-974a-70991cc3820f?source=api-prod
wordpress	3.8	1	3.8.31	1	3.7.32	CVE-2019-20042	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/8c483cf9-fb63-4c43-ad42-1404448540c2?source=api-prod
wordpress	3.8	1	3.8.31	1	3.7.32	CVE-2019-20043	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/5ceba1b2-2d39-4561-838b-b46e758517a3?source=api-prod
wordpress	3.8	1	3.8.32	1	3.7.33	CVE-2020-11025	5.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/adf3fb57-b080-4cda-b78b-14d94bad21a9?source=api-prod
wordpress	3.8	1	3.8.32	1	3.7.33	CVE-2020-11026	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/3379dde1-d1fb-4ec8-b834-de00fb6a38f2?source=api-prod
wordpress	3.8	1	3.8.32	1	3.7.33	CVE-2020-11027	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/71fe2687-0dc9-4c56-91a4-447420818cca?source=api-prod
wordpress	3.8	1	3.8.32	1	3.7.33	CVE-2020-11028	5.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/b6b6fb24-f70b-44b0-a1e8-12ebc0e0c105?source=api-prod
wordpress	3.8	1	3.8.32	1	3.7.33	CVE-2020-11029	5.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/7cfc1f42-c9dd-4dcb-8be5-c440a568a02e?source=api-prod
wordpress	3.8	1	3.8.32	1	3.7.33	CVE-2020-11030	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/68f87cc7-fde5-4cd6-ab25-bf05cd3b5cde?source=api-prod
wordpress	3.8	1	3.8.33	1	3.7.34	CVE-2020-25286	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/8055886f-d0a9-4784-8430-41816db6c884?source=api-prod
wordpress	3.8	1	3.8.33	1	3.7.34	CVE-2020-4046	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/431d352b-d79b-4a6b-91f9-95962be3049e?source=api-prod
wordpress	3.8	1	3.8.33	1	3.7.34	CVE-2020-4047	6.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/371deb9d-707f-47e4-96d7-1a287926b536?source=api-prod
wordpress	3.8	1	3.8.33	1	3.7.34	CVE-2020-4048	5.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/bc6a8c0e-1136-41ff-bfc2-450434aa6326?source=api-prod
wordpress	3.8	1	3.8.33	1	3.7.34	CVE-2020-4049	2.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/92895f8e-59c9-4988-9d7a-2601880d71a2?source=api-prod
wordpress	3.8	1	3.8.33	1	3.7.34	CVE-2020-4050	3.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/8746bd3a-6e2b-4ed2-9b21-4ed5a0e58de8?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28032	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/58300545-3e53-49be-bf55-eaf3e4cd82e9?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28033	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/f3ff473c-c629-487c-9b18-e074534c7b79?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28034	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/4290ee15-0362-48c5-a570-4a1b6719a948?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28035	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/f9bfa726-40e1-4417-9d59-289dbb3a17ff?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28036	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/36e15052-0e04-4b72-b573-b736109517b8?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28037	4.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/b13f6a3f-cab6-4aff-a96e-58250fcf655a?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28038	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/8cf1ac25-2e55-4e27-af01-9b5b1997f339?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28039	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/beb70eb8-9a9c-4116-832c-337fc2a03329?source=api-prod
wordpress	3.8	1	3.8.34	1	3.7.35	CVE-2020-28040	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/7d6a09f5-029a-4710-b2bd-974d0d8348b1?source=api-prod
wordpress	3.8	1	3.8.35	0	3.7.35	CVE-2021-29476	9.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/6345d360-5f58-44d2-bc2d-1a20ee43e146?source=api-prod
wordpress	3.8	1	3.8.37	0	3.7.37	CVE-2022-21661	8		https://www.wordfence.com/threat-intel/vulnerabilities/id/b0ef885f-fd62-4513-83cb-65381b99a172?source=api-prod
wordpress	3.8	1	3.8.37	0	3.7.37	CVE-2022-21662	8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c272f769-65da-4963-aff0-8f68a277ea63?source=api-prod
wordpress	3.8	1	3.8.37	0	3.7.37	CVE-2022-21663	6.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/b5ebc99d-b82a-452b-8f53-bd96135aeecb?source=api-prod
wordpress	3.8	1	3.8.37	1	3.7.38		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/954b8064-f317-4af4-a55f-9a61ee945006?source=api-prod
wordpress	3.8	1	3.8.37	1	3.7.38	CVE-2021-20083	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c90844e1-0502-4d08-888f-4835f63f8dd0?source=api-prod
wordpress	3.8	1	3.8.38	1	3.7.39		4.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/300c6ea4-4eed-4be5-abfd-ec4ad9b741d3?source=api-prod
wordpress	3.8	1	3.8.38	1	3.7.39		8		https://www.wordfence.com/threat-intel/vulnerabilities/id/0248f829-84de-40b9-bb63-354fbf06472d?source=api-prod
wordpress	3.8	1	3.8.38	1	3.7.39	CVE-2022-4973	4.9		https://www.wordfence.com/threat-intel/vulnerabilities/id/b5582e89-83e6-4898-b9fe-09eddeb5f7ae?source=api-prod
wordpress	3.8	1	3.8.39	1	3.7.40		3.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/0fcdfba2-aa19-4d0c-8880-5ee2c0680555?source=api-prod
wordpress	3.8	1	3.8.39	1	3.7.40		3.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/2f0d4f48-a315-4308-a5b6-7d3f045b292f?source=api-prod
wordpress	3.8	1	3.8.39	1	3.7.40		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/4394f96a-ceb5-463f-b454-a6fa4a59fc45?source=api-prod
wordpress	3.8	1	3.8.39	1	3.7.40		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/19c88a9a-1f97-4a46-b759-9ca030d577e7?source=api-prod
wordpress	3.8	1	3.8.39	1	3.7.40		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/38979e27-2023-4f84-a708-1732b4117066?source=api-prod
wordpress	3.8	1	3.8.39	1	3.7.40		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/fa139703-e83e-4a19-a801-464b72a2acc4?source=api-prod
wordpress	3.8	1	3.8.39	1	3.7.40		8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/ddd06190-d0c1-445d-8c6f-4c7df3248db4?source=api-prod
wordpress	3.8	1	3.8.39	1	3.7.40		9.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/ff4b47d8-28c1-4706-91d9-0285f419147e?source=api-prod
